TimeStep	MeanReturn	BestMeanReturn	Episodes	Exploration	LearningRate	Time
3390000	15208.0	15675.0	1826	0.09103750000000001	0.0001	283.3035778284073
3400000	15030.0	15675.0	1830	0.091	0.0001	284.1898659348488
3410000	14818.0	15675.0	1834	0.0909625	0.0001	285.0774533112844
3420000	14788.0	15675.0	1838	0.090925	0.0001	285.96323760350543
3430000	14894.0	15675.0	1842	0.09088750000000001	0.0001	286.85020041068395
3440000	14882.0	15675.0	1847	0.09085	0.0001	287.73860732316973
3450000	14980.0	15675.0	1850	0.0908125	0.0001	288.6251555720965
3460000	14942.0	15675.0	1854	0.09077500000000001	0.0001	289.51123142639796
3470000	14974.0	15675.0	1858	0.0907375	0.0001	290.3996163765589
3480000	15043.0	15675.0	1862	0.0907	0.0001	291.28500678539274
3490000	15146.0	15675.0	1865	0.09066250000000001	0.0001	292.1697298328082
3500000	15154.0	15675.0	1870	0.09062500000000001	0.0001	293.0202025135358
3510000	15315.0	15675.0	1873	0.0905875	0.0001	293.7845265547434
3520000	15432.0	15675.0	1877	0.09055	0.0001	294.54861733913424
3530000	15342.0	15675.0	1881	0.09051250000000001	0.0001	295.3165145556132
3540000	15351.0	15675.0	1885	0.090475	0.0001	296.0797661225001
3550000	15276.0	15675.0	1889	0.0904375	0.0001	296.84737494786583
3560000	15165.0	15675.0	1893	0.09040000000000001	0.0001	297.61377127567926
3570000	15110.0	15675.0	1897	0.0903625	0.0001	298.3785285870234
3580000	15238.0	15675.0	1901	0.090325	0.0001	299.14417851368586
3590000	15422.0	15675.0	1905	0.0902875	0.0001	300.00307479699455
3600000	15434.0	15675.0	1910	0.09025	0.0001	300.8836235443751
3610000	15629.0	15675.0	1913	0.0902125	0.0001	301.76398370663327
3620000	15724.0	15724.0	1917	0.090175	0.0001	302.6426865537961
3630000	15648.0	15728.0	1921	0.09013750000000001	0.0001	303.5246447920799
3640000	15672.0	15753.0	1925	0.0901	0.0001	304.4052866021792
3650000	15931.0	15931.0	1929	0.0900625	0.0001	305.28688632249833
3660000	15965.0	15966.0	1933	0.09002500000000001	0.0001	306.1688638528188
3670000	15937.0	15966.0	1937	0.0899875	0.0001	307.04962848822277
3680000	15855.0	15966.0	1940	0.08995	0.0001	307.9298989693324
3690000	15735.0	15966.0	1944	0.0899125	0.0001	308.812185160319
3700000	15633.0	15966.0	1948	0.08987500000000001	0.0001	309.694278828303
3710000	15533.0	15966.0	1952	0.0898375	0.0001	310.57378498315813
3720000	15579.0	15966.0	1956	0.0898	0.0001	311.4535367012024
3730000	15412.0	15966.0	1960	0.08976250000000001	0.0001	312.3353466153145
3740000	15542.0	15966.0	1963	0.089725	0.0001	313.2156879226367
3750000	15428.0	15966.0	1967	0.0896875	0.0001	314.0938728292783
3760000	15374.0	15966.0	1972	0.08965000000000001	0.0001	314.97326428492863
3770000	15603.0	15966.0	1975	0.08961250000000001	0.0001	315.8538171648979
3780000	15451.0	15966.0	1980	0.089575	0.0001	316.73504196802776
3790000	15453.0	15966.0	1983	0.0895375	0.0001	317.61316171487175
3800000	15583.0	15966.0	1987	0.08950000000000001	0.0001	318.4936675628026
3810000	15436.0	15966.0	1991	0.0894625	0.0001	319.37371127208075
3820000	15399.0	15966.0	1994	0.089425	0.0001	320.2561528603236
3830000	15347.0	15966.0	1999	0.08938750000000001	0.0001	321.13861052592597
3840000	15289.0	15966.0	2003	0.08935	0.0001	322.0535469174385
3850000	15390.0	15966.0	2006	0.0893125	0.0001	322.82256701787315
3860000	15501.0	15966.0	2009	0.08927500000000001	0.0001	323.59970659414927
